,player,season_1,had_major_injury_90,season_x,last_season,season_y,nation,pos,age,born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls90,Ast90,G+A90,G-PK90,G+A-PK90,xG90,xAG90,xG+xAG90,npxG90,npxG+xAG90,_merge,Unnamed: 0_y,short_name,long_name,player_positions,height_cm,weight_kg,work_rate,body_type,pace,shooting,passing,dribbling,defending,physic,movement_acceleration,movement_sprint_speed,movement_reactions,movement_balance,power_stamina,power_strength,season_2,matched_short_name
4396,Nick Woltemade,24/25,False,24/25,23/24,23/24,GER,"FW,MF",21.0,2002.0,30.0,12.0,1189,13.2,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.4,2.4,1.7,4.1,21.0,43.0,80.0,0.15,0.0,0.15,0.15,0.15,0.18,0.13,0.31,0.18,0.31,both,7305.0,N. Woltemade,Nick Woltemade,"ST, CAM",198.0,78.0,Medium/Low,Lean (185+),67.0,66.0,58.0,63.0,37.0,68.0,63.0,70.0,67.0,38.0,71.0,69.0,24/25,Nick Woltemade
4397,Niclas Füllkrug,18/19,True,18/19,17/18,17/18,GER,FW,24.0,1993.0,34.0,26.0,2387,26.5,14.0,3.0,17.0,11.0,3.0,4.0,2.0,0.0,11.9,8.7,3.6,12.3,44.0,55.0,219.0,0.53,0.11,0.64,0.41,0.53,0.45,0.14,0.59,0.33,0.47,both,3012.0,N. Füllkrug,Niclas Füllkrug,ST,189.0,83.0,High/Medium,Normal (185+),68.0,69.0,61.0,68.0,28.0,76.0,69.0,68.0,71.0,52.0,74.0,83.0,18/19,Niclas Füllkrug
4398,Niclas Füllkrug,19/20,True,19/20,18/19,18/19,GER,FW,25.0,1993.0,14.0,13.0,1112,12.4,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,3.8,3.1,0.9,3.9,24.0,46.0,102.0,0.16,0.08,0.24,0.08,0.16,0.31,0.07,0.38,0.25,0.32,both,856.0,N. Füllkrug,Niclas Füllkrug,ST,189.0,83.0,High/Medium,Normal (185+),67.0,78.0,62.0,72.0,38.0,77.0,67.0,67.0,75.0,52.0,73.0,84.0,19/20,Niclas Füllkrug
4399,Niclas Füllkrug,20/21,False,20/21,19/20,19/20,GER,FW,26.0,1993.0,8.0,4.0,403,4.5,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,1.8,1.7,0.6,2.3,11.0,9.0,48.0,0.89,0.22,1.12,0.89,1.12,0.39,0.14,0.53,0.37,0.51,both,1116.0,N. Füllkrug,Niclas Füllkrug,ST,189.0,83.0,High/Medium,Normal (185+),64.0,77.0,62.0,70.0,38.0,75.0,63.0,65.0,74.0,52.0,67.0,83.0,20/21,Niclas Füllkrug
4400,Niclas Füllkrug,21/22,False,21/22,20/21,20/21,GER,FW,27.0,1993.0,19.0,10.0,877,9.7,6.0,0.0,6.0,4.0,2.0,2.0,1.0,0.0,5.0,3.5,0.2,3.7,9.0,22.0,68.0,0.62,0.0,0.62,0.41,0.41,0.52,0.02,0.54,0.35,0.38,both,1308.0,N. Füllkrug,Niclas Füllkrug,ST,189.0,83.0,High/Medium,Normal (185+),64.0,77.0,62.0,70.0,38.0,73.0,61.0,67.0,75.0,52.0,63.0,81.0,21/22,Niclas Füllkrug
4401,Niclas Füllkrug,23/24,False,23/24,22/23,22/23,GER,FW,29.0,1993.0,28.0,28.0,2477,27.5,16.0,5.0,21.0,11.0,5.0,5.0,4.0,0.0,12.8,8.6,3.6,12.2,41.0,90.0,200.0,0.58,0.18,0.76,0.4,0.58,0.47,0.13,0.6,0.31,0.44,both,53432.0,N. Füllkrug,Niclas Füllkrug,ST,189.0,83.0,High/Medium,Normal (185+),68.0,69.0,61.0,68.0,28.0,76.0,69.0,68.0,71.0,52.0,74.0,83.0,23/24,Niclas Füllkrug
4402,Niclas Füllkrug,24/25,False,24/25,23/24,23/24,GER,FW,30.0,1993.0,29.0,27.0,2212,24.6,12.0,8.0,20.0,9.0,3.0,3.0,1.0,0.0,12.4,10.0,3.1,13.2,17.0,49.0,119.0,0.49,0.33,0.81,0.37,0.69,0.5,0.13,0.63,0.41,0.54,both,456.0,N. Füllkrug,Niclas Füllkrug,ST,188.0,83.0,High/Medium,Stocky (185+),62.0,83.0,70.0,74.0,40.0,78.0,62.0,62.0,82.0,62.0,64.0,84.0,24/25,Niclas Füllkrug
4403,Niclas Füllkrug,24/25,False,24/25,23/24,23/24,GER,FW,30.0,1993.0,2.0,2.0,180,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.7,2.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.23,0.13,0.36,0.23,0.36,both,456.0,N. Füllkrug,Niclas Füllkrug,ST,188.0,83.0,High/Medium,Stocky (185+),62.0,83.0,70.0,74.0,40.0,78.0,62.0,62.0,82.0,62.0,64.0,84.0,24/25,Niclas Füllkrug
4404,Nico Elvedi,20/21,False,20/21,19/20,19/20,SUI,DF,22.0,1996.0,32.0,30.0,2618,29.1,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.8,0.8,0.1,0.9,28.0,70.0,2.0,0.03,0.0,0.03,0.03,0.03,0.03,0.0,0.03,0.03,0.03,both,948.0,N. Elvedi,Nico Elvedi,"CB, RB, LB",189.0,78.0,Medium/Medium,Normal (185+),71.0,34.0,62.0,69.0,78.0,75.0,65.0,75.0,75.0,54.0,75.0,77.0,20/21,Nico Elvedi
4405,Nico Elvedi,21/22,False,21/22,20/21,20/21,SUI,DF,23.0,1996.0,29.0,29.0,2536,28.2,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.7,1.7,0.1,1.8,10.0,69.0,3.0,0.11,0.04,0.14,0.11,0.14,0.06,0.0,0.06,0.06,0.06,both,824.0,N. Elvedi,Nico Elvedi,CB,189.0,78.0,Medium/Medium,Normal (185+),73.0,34.0,64.0,68.0,80.0,76.0,66.0,79.0,77.0,54.0,75.0,79.0,21/22,Nico Elvedi
4406,Nico Elvedi,22/23,False,22/23,21/22,21/22,SUI,DF,24.0,1996.0,28.0,28.0,2430,27.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,1.1,1.1,0.1,1.2,13.0,73.0,3.0,0.04,0.0,0.04,0.04,0.04,0.04,0.0,0.05,0.04,0.05,both,605.0,N. Elvedi,Nico Elvedi,CB,189.0,81.0,Medium/Medium,Normal (185+),74.0,39.0,63.0,68.0,80.0,77.0,66.0,81.0,77.0,55.0,75.0,80.0,22/23,Nico Elvedi
4407,Nico Elvedi,23/24,False,23/24,22/23,22/23,SUI,DF,25.0,1996.0,32.0,32.0,2826,31.4,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.6,2.6,0.3,2.9,20.0,83.0,5.0,0.1,0.0,0.1,0.1,0.1,0.08,0.01,0.09,0.08,0.09,both,28473.0,N. Elvedi,Nico Elvedi,"CB, CDM",188.0,83.0,Medium/Medium,Normal (185+),68.0,30.0,49.0,49.0,61.0,67.0,67.0,69.0,58.0,54.0,75.0,66.0,23/24,Nico Elvedi
4408,Nico Elvedi,24/25,False,24/25,23/24,23/24,SUI,DF,26.0,1996.0,30.0,28.0,2482,27.6,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.6,1.6,0.1,1.7,37.0,109.0,6.0,0.07,0.04,0.11,0.07,0.11,0.06,0.0,0.06,0.06,0.06,both,938.0,N. Elvedi,Nico Elvedi,CB,189.0,84.0,Low/Medium,Normal (185+),69.0,39.0,64.0,66.0,78.0,78.0,68.0,70.0,77.0,55.0,75.0,81.0,24/25,Nico Elvedi
4409,Nico Schlotterbeck,20/21,False,20/21,19/20,19/20,GER,DF,19.0,1999.0,13.0,4.0,373,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,6.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,0.06,0.1,both,12146.0,N. Schlotterbeck,Nico Schlotterbeck,CB,191.0,86.0,Medium/Medium,Normal (185+),58.0,29.0,39.0,39.0,65.0,65.0,54.0,61.0,59.0,51.0,52.0,74.0,20/21,Nico Schlotterbeck
4410,Nico Schlotterbeck,21/22,False,21/22,20/21,20/21,GER,DF,20.0,1999.0,16.0,15.0,1285,14.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,2.3,2.3,0.6,2.9,23.0,74.0,5.0,0.07,0.0,0.07,0.07,0.07,0.16,0.04,0.2,0.16,0.2,both,9390.0,N. Schlotterbeck,Nico Schlotterbeck,CB,191.0,86.0,Medium/Medium,Normal (185+),67.0,29.0,44.0,45.0,67.0,68.0,60.0,73.0,63.0,51.0,59.0,74.0,21/22,Nico Schlotterbeck
4411,Nico Schlotterbeck,22/23,False,22/23,21/22,21/22,GER,DF,21.0,1999.0,32.0,32.0,2785,30.9,4.0,1.0,5.0,4.0,0.0,0.0,5.0,0.0,3.6,3.6,1.5,5.1,35.0,173.0,21.0,0.13,0.03,0.16,0.13,0.16,0.11,0.05,0.16,0.11,0.16,both,3055.0,N. Schlotterbeck,Nico Schlotterbeck,CB,191.0,86.0,Medium/Medium,Normal (185+),69.0,29.0,47.0,53.0,75.0,75.0,62.0,75.0,73.0,52.0,68.0,82.0,22/23,Nico Schlotterbeck
4412,Nico Schlotterbeck,24/25,True,24/25,23/24,23/24,GER,DF,23.0,1999.0,33.0,32.0,2859,31.8,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,3.0,3.0,1.9,4.9,55.0,186.0,11.0,0.06,0.03,0.09,0.06,0.09,0.1,0.06,0.15,0.1,0.15,both,148.0,N. Schlotterbeck,Nico Schlotterbeck,CB,191.0,90.0,High/High,Normal (185+),78.0,58.0,67.0,73.0,85.0,82.0,79.0,77.0,83.0,66.0,73.0,84.0,24/25,Nico Schlotterbeck
4413,Nico Schulz,18/19,False,18/19,17/18,17/18,GER,"FW,MF",24.0,1993.0,27.0,19.0,1780,19.8,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.4,1.4,2.9,4.3,105.0,75.0,151.0,0.05,0.1,0.15,0.05,0.15,0.07,0.15,0.22,0.07,0.22,both,2359.0,N. Schulz,Nico Schulz,"LB, LM",180.0,78.0,Medium/Medium,Normal (170-185),87.0,50.0,67.0,74.0,69.0,71.0,88.0,86.0,72.0,71.0,76.0,72.0,18/19,Nico Schulz
4414,Nico Schulz,19/20,False,19/20,18/19,18/19,GER,DF,25.0,1993.0,30.0,29.0,2537,28.2,1.0,5.0,6.0,1.0,0.0,0.0,6.0,0.0,2.3,2.3,10.5,12.8,166.0,103.0,255.0,0.04,0.18,0.21,0.04,0.21,0.08,0.37,0.45,0.08,0.45,both,833.0,N. Schulz,Nico Schulz,"LWB, LM, LB",180.0,78.0,High/Medium,Normal (170-185),87.0,51.0,72.0,77.0,72.0,72.0,88.0,87.0,76.0,73.0,76.0,73.0,19/20,Nico Schulz
4415,Nico Schulz,20/21,False,20/21,19/20,19/20,GER,"DF,MF",26.0,1993.0,11.0,7.0,594,6.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.1,0.5,24.0,32.0,60.0,0.15,0.0,0.15,0.15,0.15,0.06,0.02,0.08,0.06,0.08,both,279.0,N. Schulz,Nico Schulz,"LWB, LM, LB",181.0,83.0,High/Medium,Normal (170-185),90.0,52.0,76.0,80.0,74.0,76.0,89.0,90.0,81.0,75.0,79.0,77.0,20/21,Nico Schulz
4416,Nico Schulz,21/22,False,21/22,20/21,20/21,GER,DF,27.0,1993.0,13.0,6.0,610,6.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.4,0.5,23.0,30.0,36.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.07,0.01,0.07,both,419.0,N. Schulz,Nico Schulz,"LB, LM, LWB",181.0,83.0,High/Medium,Normal (170-185),87.0,51.0,74.0,75.0,73.0,75.0,88.0,87.0,80.0,74.0,77.0,77.0,21/22,Nico Schulz
4417,Nicola Bagnolini,22/23,True,22/23,21/22,21/22,ITA,GK,17.0,2004.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,,,,,,,,,,,,,,,,,,,,,,
4418,Nicola Sansone,18/19,False,18/19,17/18,17/18,ITA,"FW,MF",25.0,1991.0,18.0,5.0,635,7.1,5.0,1.0,6.0,4.0,1.0,1.0,1.0,0.0,2.9,2.1,1.3,3.3,22.0,17.0,75.0,0.71,0.14,0.85,0.57,0.71,0.41,0.18,0.59,0.3,0.47,both,636.0,N. Sansone,Nicola Domenico Sansone,"ST, LM, RM",175.0,68.0,Medium/Medium,Normal (170-185),83.0,80.0,73.0,83.0,35.0,67.0,84.0,82.0,74.0,87.0,72.0,65.0,18/19,Nicola Sansone
4419,Nicola Sansone,19/20,False,19/20,18/19,18/19,ITA,"FW,MF",26.0,1991.0,3.0,0.0,37,0.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,3.0,8.0,2.43,2.43,4.86,2.43,4.86,0.06,0.11,0.17,0.06,0.17,both,1417.0,N. Sansone,Nicola Domenico Sansone,"ST, LM, RM",175.0,68.0,Medium/Medium,Normal (170-185),81.0,76.0,72.0,78.0,44.0,64.0,82.0,81.0,74.0,83.0,59.0,65.0,19/20,Nicola Sansone
4420,Nicola Sansone,19/20,False,19/20,18/19,18/19,ITA,FW,26.0,1991.0,15.0,13.0,1139,12.7,2.0,4.0,6.0,2.0,0.0,0.0,4.0,1.0,1.7,1.7,2.3,4.1,40.0,35.0,108.0,0.16,0.32,0.47,0.16,0.47,0.14,0.18,0.32,0.14,0.32,both,1417.0,N. Sansone,Nicola Domenico Sansone,"ST, LM, RM",175.0,68.0,Medium/Medium,Normal (170-185),81.0,76.0,72.0,78.0,44.0,64.0,82.0,81.0,74.0,83.0,59.0,65.0,19/20,Nicola Sansone
4421,Nicola Sansone,20/21,False,20/21,19/20,19/20,ITA,"FW,MF",27.0,1991.0,33.0,26.0,2269,25.2,4.0,3.0,7.0,1.0,3.0,4.0,6.0,0.0,9.9,6.7,5.6,12.4,80.0,96.0,200.0,0.16,0.12,0.28,0.04,0.16,0.39,0.22,0.62,0.27,0.49,both,1811.0,N. Sansone,Nicola Domenico Sansone,"ST, CAM, LW",173.0,63.0,Medium/Medium,Normal (170-185),78.0,76.0,72.0,79.0,44.0,59.0,79.0,78.0,74.0,84.0,61.0,56.0,20/21,Nicola Sansone
4422,Nicola Sansone,22/23,False,22/23,21/22,21/22,ITA,"FW,MF",29.0,1991.0,27.0,6.0,896,10.0,2.0,3.0,5.0,2.0,0.0,0.0,6.0,0.0,3.5,3.5,2.0,5.5,21.0,22.0,64.0,0.2,0.3,0.5,0.2,0.5,0.35,0.21,0.55,0.35,0.55,both,1221.0,N. Sansone,Nicola Domenico Sansone,"CAM, LW, ST",173.0,63.0,Medium/Medium,Normal (170-185),78.0,72.0,71.0,80.0,44.0,55.0,81.0,76.0,74.0,84.0,56.0,50.0,22/23,Nicola Sansone
4423,Nicola Sansone,23/24,False,23/24,22/23,22/23,ITA,FW,30.0,1991.0,18.0,8.0,740,8.2,4.0,2.0,6.0,4.0,0.0,0.0,2.0,0.0,2.8,2.8,1.0,3.7,17.0,13.0,72.0,0.49,0.24,0.73,0.49,0.73,0.34,0.12,0.45,0.34,0.45,both,1457.0,N. Sansone,Nicola Domenico Sansone,"LW, RW",172.0,68.0,Medium/Medium,Normal (170-185),82.0,69.0,67.0,80.0,27.0,58.0,86.0,78.0,71.0,87.0,74.0,60.0,23/24,Nicola Sansone
4424,Nicola Sansone,24/25,False,24/25,23/24,23/24,ITA,"FW,MF",31.0,1991.0,25.0,4.0,767,8.5,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,2.8,2.8,1.3,4.1,15.0,36.0,75.0,0.23,0.23,0.47,0.23,0.47,0.33,0.15,0.48,0.33,0.48,both,1647.0,N. Sansone,Nicola Domenico Sansone,"CAM, LW, ST",173.0,63.0,High/Medium,Normal (170-185),77.0,71.0,71.0,80.0,44.0,53.0,76.0,77.0,74.0,84.0,50.0,50.0,24/25,Nicola Sansone
4425,Nicolas Cozza,19/20,True,19/20,18/19,18/19,FRA,DF,19.0,1999.0,12.0,11.0,984,10.9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,12.0,35.0,14.0,0.0,0.09,0.09,0.0,0.09,0.0,0.05,0.05,0.0,0.05,both,7462.0,N. Cozza,Nicolas Louis Marcel Cozza,"CB, LWB",178.0,72.0,Medium/Medium,Normal (170-185),76.0,36.0,60.0,63.0,68.0,66.0,79.0,73.0,58.0,75.0,68.0,65.0,19/20,Nicolas Cozza
4426,Nicolas Cozza,20/21,False,20/21,19/20,19/20,FRA,DF,20.0,1999.0,7.0,6.0,556,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,2.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,both,6516.0,N. Cozza,Nicolas Louis Marcel Cozza,"CB, LWB",178.0,72.0,Medium/Medium,Normal (170-185),76.0,36.0,61.0,63.0,69.0,71.0,78.0,75.0,62.0,75.0,75.0,69.0,20/21,Nicolas Cozza
4427,Nicolas Haas,22/23,False,22/23,21/22,21/22,SUI,MF,25.0,1996.0,16.0,11.0,1001,11.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.0,1.3,8.0,57.0,49.0,0.0,0.18,0.18,0.0,0.18,0.03,0.09,0.12,0.03,0.12,both,5004.0,N. Haas,Nicolas Thibault Haas,"CM, CDM",181.0,74.0,Medium/Medium,Lean (170-185),77.0,58.0,70.0,72.0,62.0,67.0,75.0,79.0,69.0,82.0,76.0,62.0,22/23,Nicolas Haas
4428,Nicolas Höfler,18/19,True,18/19,17/18,17/18,GER,MF,27.0,1990.0,27.0,24.0,2259,25.1,1.0,3.0,4.0,1.0,0.0,0.0,7.0,1.0,0.7,0.7,1.8,2.5,16.0,130.0,14.0,0.04,0.12,0.16,0.04,0.16,0.03,0.07,0.1,0.03,0.1,both,3641.0,N. Höfler,Nicolas Höfler,"CDM, CB",181.0,78.0,Medium/Medium,Normal (170-185),58.0,48.0,65.0,66.0,70.0,72.0,61.0,55.0,71.0,64.0,74.0,72.0,18/19,Nicolas Höfler
4429,Nicolas Höfler,19/20,False,19/20,18/19,18/19,GER,MF,28.0,1990.0,18.0,18.0,1615,17.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.8,0.8,1.2,2.0,14.0,92.0,11.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,both,3449.0,N. Höfler,Nicolas Höfler,"CDM, CM, CB",181.0,78.0,Medium/Medium,Normal (170-185),57.0,48.0,66.0,66.0,70.0,73.0,60.0,54.0,71.0,64.0,74.0,72.0,19/20,Nicolas Höfler
4430,Nicolas Höfler,21/22,False,21/22,20/21,20/21,GER,MF,30.0,1990.0,31.0,30.0,2729,30.3,1.0,3.0,4.0,1.0,0.0,0.0,11.0,0.0,1.4,1.4,1.3,2.8,26.0,122.0,14.0,0.03,0.1,0.13,0.03,0.13,0.05,0.04,0.09,0.05,0.09,both,3253.0,N. Höfler,Nicolas Höfler,"CDM, CM",181.0,81.0,Medium/Medium,Normal (170-185),59.0,47.0,65.0,66.0,71.0,71.0,54.0,63.0,71.0,65.0,73.0,70.0,21/22,Nicolas Höfler
4431,Nicolas Jackson,22/23,False,22/23,21/22,21/22,SEN,"FW,MF",20.0,2001.0,9.0,0.0,165,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,1.4,6.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.52,0.26,0.78,0.52,0.78,both,,,,,,,,,,,,,,,,,,,,,,
4432,Nicolas Jackson,23/24,False,23/24,22/23,22/23,SEN,FW,21.0,2001.0,26.0,16.0,1598,17.8,12.0,4.0,16.0,12.0,0.0,0.0,6.0,1.0,7.8,7.8,3.1,11.0,49.0,40.0,117.0,0.68,0.23,0.9,0.68,0.9,0.44,0.18,0.62,0.44,0.62,both,147315.0,N. Jackson,Nicolas Jackson,"ST, CAM, LM",186.0,78.0,High/Low,Lean (185+),76.0,72.0,56.0,72.0,40.0,68.0,76.0,76.0,65.0,67.0,73.0,72.0,23/24,Nicolas Jackson
4433,Nicolas Jackson,24/25,False,24/25,23/24,23/24,SEN,FW,22.0,2001.0,35.0,31.0,2799,31.1,14.0,5.0,19.0,14.0,0.0,0.0,10.0,0.0,18.6,18.6,4.3,22.9,70.0,67.0,200.0,0.45,0.16,0.61,0.45,0.61,0.6,0.14,0.74,0.6,0.74,both,662.0,N. Jackson,Nicolas Jackson,ST,186.0,78.0,High/Low,Lean (185+),76.0,79.0,63.0,78.0,42.0,69.0,76.0,76.0,70.0,69.0,73.0,73.0,24/25,Nicolas Jackson
4434,Nicolas Pallois,19/20,False,19/20,18/19,18/19,FRA,DF,30.0,1987.0,24.0,24.0,2160,24.0,2.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,1.3,1.3,0.1,1.4,22.0,90.0,7.0,0.08,0.0,0.08,0.08,0.08,0.05,0.01,0.06,0.05,0.06,both,1101.0,N. Pallois,Nicolas Pallois,CB,189.0,89.0,Medium/High,Normal (185+),57.0,50.0,60.0,57.0,77.0,83.0,49.0,63.0,69.0,34.0,67.0,90.0,19/20,Nicolas Pallois
4435,Nicolas Pallois,20/21,False,20/21,19/20,19/20,FRA,DF,31.0,1987.0,21.0,21.0,1890,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.3,1.3,0.1,1.4,15.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.07,0.06,0.07,both,636.0,N. Pallois,Nicolas Pallois,CB,189.0,89.0,Medium/High,Normal (185+),49.0,53.0,60.0,56.0,79.0,84.0,45.0,53.0,69.0,34.0,66.0,92.0,20/21,Nicolas Pallois
4436,Nicolas Pallois,21/22,False,21/22,20/21,20/21,FRA,DF,32.0,1987.0,32.0,31.0,2776,30.8,2.0,0.0,2.0,2.0,0.0,0.0,8.0,1.0,1.9,1.9,0.2,2.1,20.0,103.0,5.0,0.06,0.0,0.06,0.06,0.06,0.06,0.01,0.07,0.06,0.07,both,749.0,N. Pallois,Nicolas Pallois,CB,189.0,89.0,Medium/High,Normal (185+),44.0,53.0,60.0,57.0,79.0,84.0,38.0,48.0,69.0,34.0,66.0,92.0,21/22,Nicolas Pallois
4437,Nicolas Pallois,22/23,False,22/23,21/22,21/22,FRA,DF,33.0,1987.0,30.0,29.0,2447,27.2,1.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,0.4,0.4,0.1,0.5,16.0,72.0,7.0,0.04,0.0,0.04,0.04,0.04,0.02,0.0,0.02,0.02,0.02,both,1205.0,N. Pallois,Nicolas Pallois,CB,189.0,89.0,Medium/High,Normal (185+),41.0,53.0,60.0,59.0,76.0,85.0,37.0,44.0,67.0,34.0,67.0,92.0,22/23,Nicolas Pallois
4438,Nicolás Domínguez,20/21,False,20/21,19/20,19/20,ARG,MF,21.0,1998.0,16.0,7.0,699,7.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,1.1,1.5,7.0,40.0,12.0,0.0,0.13,0.13,0.0,0.13,0.05,0.15,0.19,0.05,0.19,both,,,,,,,,,,,,,,,,,,,,,,
4439,Nicolás Domínguez,21/22,False,21/22,20/21,20/21,ARG,MF,22.0,1998.0,28.0,15.0,1255,13.9,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,1.2,1.2,1.7,2.9,21.0,72.0,32.0,0.07,0.0,0.07,0.07,0.07,0.08,0.12,0.21,0.08,0.21,both,1978.0,N. Domínguez,Nicolás Martín Domínguez,"CM, CDM",179.0,73.0,High/High,Lean (170-185),77.0,66.0,71.0,74.0,70.0,78.0,79.0,75.0,69.0,80.0,93.0,67.0,21/22,Nicolás Domínguez
4440,Nicolás Domínguez,22/23,False,22/23,21/22,21/22,ARG,MF,23.0,1998.0,28.0,23.0,2015,22.4,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,1.2,1.2,2.4,3.6,18.0,113.0,44.0,0.0,0.13,0.13,0.0,0.13,0.05,0.11,0.16,0.05,0.16,both,1897.0,N. Domínguez,Nicolás Martín Domínguez,"CM, CDM",179.0,73.0,High/High,Lean (170-185),75.0,66.0,70.0,75.0,71.0,77.0,74.0,75.0,73.0,80.0,88.0,67.0,22/23,Nicolás Domínguez
4441,Nicolás Schiappacasse,19/20,False,19/20,18/19,18/19,URU,"FW,MF",19.0,1999.0,3.0,1.0,81,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,both,,,,,,,,,,,,,,,,,,,,,,
4442,Nicolás Schiappacasse,21/22,False,21/22,20/21,20/21,URU,MF,21.0,1999.0,1.0,0.0,15,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,,,,,,,,,,,,,,,,,,,,,,
4443,Nicolás Spolli,18/19,False,18/19,17/18,17/18,ARG,DF,34.0,1983.0,21.0,20.0,1798,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.7,0.7,0.1,0.8,2.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,both,1673.0,N. Spolli,Nicolás Federico Spolli,CB,193.0,90.0,Medium/High,Lean (185+),41.0,39.0,34.0,45.0,78.0,75.0,32.0,49.0,60.0,32.0,45.0,92.0,18/19,Nicolás Spolli
4444,Nicolò Armini,20/21,False,20/21,19/20,19/20,ITA,DF,18.0,2001.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,both,9911.0,N. Armini,Nicolò Armini,CB,185.0,77.0,Medium/High,Normal (185+),64.0,38.0,49.0,53.0,67.0,63.0,67.0,61.0,58.0,63.0,54.0,67.0,20/21,Nicolò Armini
4445,Nicolò Barella,19/20,False,19/20,18/19,18/19,ITA,MF,21.0,1997.0,35.0,35.0,3107,34.5,1.0,3.0,4.0,1.0,0.0,1.0,10.0,2.0,2.6,1.8,3.1,4.9,112.0,206.0,139.0,0.03,0.09,0.12,0.03,0.12,0.07,0.09,0.17,0.05,0.14,both,1538.0,N. Barella,Nicolò Barella,CM,172.0,68.0,Medium/Medium,Lean (170-185),78.0,59.0,75.0,78.0,67.0,65.0,79.0,77.0,74.0,80.0,82.0,53.0,19/20,Nicolò Barella
